"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2008","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2008","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",17007,"SALTA Nº 3","Salta","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Jurídica","CORONEL MOLDES","SALTA","No aplica","2010","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",2009,"CAPITAL FEDERAL Nº 009","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5U","LOGAN INTENS 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1984","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CU","CRONOS STILE 1.3 GSE BZ","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",1293,"PILAR Nº 4","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","08","CHEVROLET","FE","CRUZE 4P 1.4T LT AT","1","Privado","Física","LA LONJA","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",1296,"MAR DEL PLATA Nº 12","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5S","LOGAN LIFE 1.6","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","2002","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","ADROGUÉ","BUENOS AIRES","Masculino","1993","ARGENTINA",50,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",2008,"CAPITAL FEDERAL Nº 008","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CR","CRONOS DRIVE 1.3 GSE CVT BZ","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1980","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-11","2024-09-11",1283,"NUEVE DE JULIO Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","NUEVE DE JULIO","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1300,"SAN MARTIN Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CU","CRONOS STILE 1.3 GSE BZ","1","Privado","Física","CIUDAD JARDIN EL LIBERTADOR","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1982","ARGENTINA",50,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2008,"CAPITAL FEDERAL Nº 008","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5S","LOGAN LIFE 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1975","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1969","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1996","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",1317,"ADROGUE Nº 6","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",1311,"LA MATANZA Nº 14","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1984","PARAGUAY",100,"06","PRY"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5S","LOGAN LIFE 1.6","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1311,"LA MATANZA Nº 14","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CR","CRONOS DRIVE 1.3 GSE CVT BZ","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",1314,"LUJAN Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5U","LOGAN INTENS 1.6","1","Privado","Física","LUJÁN","BUENOS AIRES","Masculino","1950","ARGENTINA",50,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1298,"TRENQUE LAUQUEN Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CU","CRONOS STILE 1.3 GSE BZ","1","Privado","Física","TRENQUE LAUQUEN","BUENOS AIRES","Masculino","1967","ARGENTINA",50,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",1314,"LUJAN Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","LUJAN","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1977","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",1314,"LUJAN Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","LUJAN","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1298,"TRENQUE LAUQUEN Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","TRENQUE LAUQUEN","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5U","LOGAN INTENS 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1992","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2010,"CAPITAL FEDERAL Nº 010","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5U","LOGAN INTENS 1.6","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1985","VENEZUELA",100,"02","VEN"
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CR","CRONOS DRIVE 1.3 GSE CVT BZ","1","Privado","Física","OLAVARRÍA","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",1312,"BAHIA BLANCA Nº 7","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1281,"BERISSO Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","SIERRAS BAYAS","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2022","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","MECHONGUE","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",2009,"CAPITAL FEDERAL Nº 009","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CU","CRONOS STILE 1.3 GSE BZ","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1958","ARGENTINA",100,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","EZPELETA","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-11","2024-09-11",1312,"BAHIA BLANCA Nº 7","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",2009,"CAPITAL FEDERAL Nº 009","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","08","CHEVROLET","EZ","CRUZE 4P 1.4T LTZ AT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2017","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",1281,"BERISSO Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1966","PERU",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",1299,"MAR DEL PLATA Nº 13","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","BARRIO BATAN","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",1316,"JOSE C. PAZ Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","JOSE C PAZ","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Femenino","1969","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1295,"EZEIZA Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Física","EZEIZA","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-11","2024-09-11",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Jurídica","TEMPERLEY","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CT","CRONOS LIKE 1.3 GSE BZ","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Femenino","1970","COREA DEMOCRATICA",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",1319,"LA MATANZA Nº 15","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",1284,"LINCOLN Nº 2","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5U","LOGAN INTENS 1.6","1","Privado","Física","EL TRIUNFO","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",1304,"JUNIN Nº 3","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5U","LOGAN INTENS 1.6","1","Privado","Física","JUNIN","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",1308,"MERLO Nº 4","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CU","CRONOS STILE 1.3 GSE BZ","1","Privado","Física","MARIANO ACOSTA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",1308,"MERLO Nº 4","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","37","RENAULT","5S","LOGAN LIFE 1.6","1","Privado","Física","LIBERTAD","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1955","ARGENTINA",50,"02","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",1307,"LANUS Nº 10","Buenos Aires","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CP","CRONOS DRIVE 1.3 GSE BZ","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",2007,"CAPITAL FEDERAL Nº 007","Ciudad Autónoma de Bs.As.","Nacional","2024","12","SEDAN 4 PUERTAS","17","FIAT","CS","CRONOS PRECISION 1.3 GSE CVT BZ","1","Privado","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","Masculino","1979","ARGENTINA",100,"02","ARG"
